"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
13 Feb 2019 14:21:00.000,-1688.781792,-2732.511269,6385.627146,-2.609684,-6.159102,-3.318249
13 Feb 2019 14:21:30.000,-1766.233433,-2915.917603,6282.963968,-2.553336,-6.066979,-3.525402
13 Feb 2019 14:22:00.000,-1841.956935,-3096.470869,6174.137319,-2.494484,-5.968913,-3.729113
13 Feb 2019 14:22:30.000,-1915.878060,-3273.994162,6059.253469,-2.433187,-5.864997,-3.929182
13 Feb 2019 14:23:00.000,-1987.924320,-3448.313505,5938.424638,-2.369503,-5.755333,-4.125412
13 Feb 2019 14:23:30.000,-2058.025046,-3619.258025,5811.768890,-2.303495,-5.640027,-4.317610
13 Feb 2019 14:24:00.000,-2126.111460,-3786.660120,5679.410025,-2.235227,-5.519191,-4.505588
13 Feb 2019 14:24:30.000,-2192.116744,-3950.355627,5541.477456,-2.164765,-5.392941,-4.689159
13 Feb 2019 14:25:00.000,-2255.976107,-4110.183986,5398.106094,-2.092177,-5.261402,-4.868143
13 Feb 2019 14:25:30.000,-2317.626849,-4265.988398,5249.436215,-2.017536,-5.124700,-5.042363
13 Feb 2019 14:26:00.000,-2377.008428,-4417.615986,5095.613324,-1.940912,-4.982970,-5.211648
13 Feb 2019 14:26:30.000,-2434.062514,-4564.917942,4936.788024,-1.862383,-4.836349,-5.375829
13 Feb 2019 14:27:00.000,-2488.733058,-4707.749687,4773.115861,-1.782023,-4.684981,-5.534745
13 Feb 2019 14:27:30.000,-2540.966340,-4845.971008,4604.757182,-1.699912,-4.529013,-5.688237
13 Feb 2019 14:28:00.000,-2590.711030,-4979.446206,4431.876973,-1.616131,-4.368599,-5.836154
13 Feb 2019 14:28:30.000,-2637.918240,-5108.044231,4254.644704,-1.530761,-4.203895,-5.978350
13 Feb 2019 14:29:00.000,-2682.541571,-5231.638817,4073.234161,-1.443887,-4.035064,-6.114682
13 Feb 2019 14:29:30.000,-2724.537165,-5350.108610,3887.823275,-1.355593,-3.862271,-6.245017
13 Feb 2019 14:30:00.000,-2763.863748,-5463.337294,3698.593946,-1.265968,-3.685687,-6.369223
13 Feb 2019 14:30:30.000,-2800.482672,-5571.213709,3505.731870,-1.175098,-3.505484,-6.487179
13 Feb 2019 14:31:00.000,-2834.357959,-5673.631964,3309.426347,-1.083074,-3.321840,-6.598767
13 Feb 2019 14:31:30.000,-2865.456334,-5770.491548,3109.870097,-0.989986,-3.134937,-6.703876
13 Feb 2019 14:32:00.000,-2893.747265,-5861.697435,2907.259070,-0.895927,-2.944959,-6.802402
13 Feb 2019 14:32:30.000,-2919.202988,-5947.160176,2701.792246,-0.800988,-2.752093,-6.894247
13 Feb 2019 14:33:00.000,-2941.798543,-6026.795999,2493.671439,-0.705265,-2.556530,-6.979320
13 Feb 2019 14:33:30.000,-2961.511795,-6100.526887,2283.101095,-0.608851,-2.358464,-7.057536
13 Feb 2019 14:34:00.000,-2978.323461,-6168.280667,2070.288084,-0.511842,-2.158090,-7.128819
13 Feb 2019 14:34:30.000,-2992.217127,-6229.991076,1855.441494,-0.414334,-1.955607,-7.193097
13 Feb 2019 14:35:00.000,-3003.179266,-6285.597835,1638.772417,-0.316423,-1.751214,-7.250308
13 Feb 2019 14:35:30.000,-3011.199254,-6335.046708,1420.493741,-0.218207,-1.545115,-7.300395
13 Feb 2019 14:36:00.000,-3016.269379,-6378.289557,1200.819929,-0.119782,-1.337514,-7.343310
13 Feb 2019 14:36:30.000,-3018.384847,-6415.284390,979.966808,-0.021246,-1.128616,-7.379010
13 Feb 2019 14:37:00.000,-3017.543792,-6445.995406,758.151343,0.077303,-0.918628,-7.407461
13 Feb 2019 14:37:30.000,-3013.747272,-6470.393026,535.591425,0.175769,-0.707758,-7.428637
13 Feb 2019 14:38:00.000,-3006.999270,-6488.453926,312.505644,0.274053,-0.496215,-7.442517
13 Feb 2019 14:38:30.000,-2997.306689,-6500.161055,89.113070,0.372058,-0.284208,-7.449089
13 Feb 2019 14:39:00.000,-2984.679345,-6505.503652,-134.366967,0.469688,-0.071948,-7.448348
13 Feb 2019 14:39:30.000,-2969.129951,-6504.477254,-357.715102,0.566845,0.140356,-7.440297
13 Feb 2019 14:40:00.000,-2950.674110,-6497.083698,-580.712158,0.663435,0.352495,-7.424945
13 Feb 2019 14:40:30.000,-2929.330292,-6483.331115,-803.139363,0.759361,0.564257,-7.402310
13 Feb 2019 14:41:00.000,-2905.119818,-6463.233916,-1024.778574,0.854530,0.775434,-7.372417
13 Feb 2019 14:41:30.000,-2878.066830,-6436.812778,-1245.412496,0.948847,0.985819,-7.335297
13 Feb 2019 14:42:00.000,-2848.198274,-6404.094613,-1464.824899,1.042220,1.195202,-7.290990
13 Feb 2019 14:42:30.000,-2815.543861,-6365.112539,-1682.800840,1.134556,1.403379,-7.239541
13 Feb 2019 14:43:00.000,-2780.136042,-6319.905842,-1899.126870,1.225765,1.610143,-7.181005
13 Feb 2019 14:43:30.000,-2742.009968,-6268.519928,-2113.591254,1.315758,1.815293,-7.115442
13 Feb 2019 14:44:00.000,-2701.203456,-6211.006273,-2325.984181,1.404447,2.018626,-7.042920
13 Feb 2019 14:44:30.000,-2657.756945,-6147.422366,-2536.097967,1.491744,2.219944,-6.963512
13 Feb 2019 14:45:00.000,-2611.713456,-6077.831643,-2743.727267,1.577565,2.419049,-6.877301
13 Feb 2019 14:45:30.000,-2563.118542,-6002.303418,-2948.669272,1.661825,2.615746,-6.784374
13 Feb 2019 14:46:00.000,-2512.020244,-5920.912806,-3150.723912,1.744444,2.809843,-6.684825
13 Feb 2019 14:46:30.000,-2458.469039,-5833.740643,-3349.694052,1.825340,3.001151,-6.578757
13 Feb 2019 14:47:00.000,-2402.517782,-5740.873398,-3545.385677,1.904434,3.189484,-6.466275
13 Feb 2019 14:47:30.000,-2344.221660,-5642.403079,-3737.608091,1.981651,3.374659,-6.347494
13 Feb 2019 14:48:00.000,-2283.638125,-5538.427134,-3926.174093,2.056916,3.556496,-6.222534
13 Feb 2019 14:48:30.000,-2220.826841,-5429.048351,-4110.900158,2.130156,3.734819,-6.091519
13 Feb 2019 14:49:00.000,-2155.849617,-5314.374744,-4291.606616,2.201300,3.909456,-5.954581
13 Feb 2019 14:49:30.000,-2088.770349,-5194.519447,-4468.117822,2.270281,4.080237,-5.811858
13 Feb 2019 14:50:00.000,-2019.654949,-5069.600589,-4640.262317,2.337031,4.246999,-5.663490
13 Feb 2019 14:50:30.000,-1948.571281,-4939.741174,-4807.872999,2.401488,4.409580,-5.509627
13 Feb 2019 14:51:00.000,-1875.589093,-4805.068957,-4970.787271,2.463589,4.567826,-5.350421
13 Feb 2019 14:51:30.000,-1800.779942,-4665.716307,-5128.847197,2.523275,4.721583,-5.186030
13 Feb 2019 14:52:00.000,-1724.217126,-4521.820079,-5281.899648,2.580490,4.870706,-5.016616
13 Feb 2019 14:52:30.000,-1645.975612,-4373.521469,-5429.796443,2.635179,5.015051,-4.842347
13 Feb 2019 14:53:00.000,-1566.131954,-4220.965875,-5572.394484,2.687291,5.154481,-4.663394
13 Feb 2019 14:53:30.000,-1484.764227,-4064.302751,-5709.555888,2.736775,5.288863,-4.479934
13 Feb 2019 14:54:00.000,-1401.951942,-3903.685458,-5841.148114,2.783586,5.418070,-4.292146
13 Feb 2019 14:54:30.000,-1317.775971,-3739.271110,-5967.044076,2.827680,5.541978,-4.100214
13 Feb 2019 14:55:00.000,-1232.318470,-3571.220421,-6087.122265,2.869014,5.660472,-3.904326
13 Feb 2019 14:55:30.000,-1145.662795,-3399.697546,-6201.266855,2.907551,5.773437,-3.704673
13 Feb 2019 14:56:00.000,-1057.893423,-3224.869922,-6309.367802,2.943254,5.880769,-3.501449
13 Feb 2019 14:56:30.000,-969.095872,-3046.908102,-6411.320949,2.976090,5.982366,-3.294853
13 Feb 2019 14:57:00.000,-879.356618,-2865.985596,-6507.028110,3.006029,6.078131,-3.085085
13 Feb 2019 14:57:30.000,-788.763010,-2682.278696,-6596.397163,3.033042,6.167975,-2.872348
13 Feb 2019 14:58:00.000,-697.403190,-2495.966312,-6679.342126,3.057105,6.251814,-2.656848
13 Feb 2019 14:58:30.000,-605.366006,-2307.229802,-6755.783233,3.078195,6.329569,-2.438793
13 Feb 2019 14:59:00.000,-512.740933,-2116.252792,-6825.647003,3.096294,6.401168,-2.218395
13 Feb 2019 14:59:30.000,-419.617982,-1923.221013,-6888.866305,3.111384,6.466542,-1.995866
13 Feb 2019 15:00:00.000,-326.087620,-1728.322115,-6945.380414,3.123452,6.525631,-1.771420
13 Feb 2019 15:00:30.000,-232.240684,-1531.745495,-6995.135063,3.132487,6.578380,-1.545274
13 Feb 2019 15:01:00.000,-138.168294,-1333.682120,-7038.082490,3.138480,6.624739,-1.317644
13 Feb 2019 15:01:30.000,-43.961772,-1134.324346,-7074.181480,3.141428,6.664665,-1.088750
13 Feb 2019 15:02:00.000,50.287448,-933.865736,-7103.397397,3.141327,6.698121,-0.858811
13 Feb 2019 15:02:30.000,144.487903,-732.500884,-7125.702218,3.138177,6.725076,-0.628049
13 Feb 2019 15:03:00.000,238.548184,-530.425231,-7141.074551,3.131982,6.745504,-0.396685
13 Feb 2019 15:03:30.000,332.377025,-327.834883,-7149.499658,3.122749,6.759386,-0.164941
13 Feb 2019 15:04:00.000,425.883385,-124.926427,-7150.969464,3.110485,6.766709,0.066962
13 Feb 2019 15:04:30.000,518.976534,78.103246,-7145.482567,3.095204,6.767467,0.298800
13 Feb 2019 15:05:00.000,611.566135,281.057132,-7133.044237,3.076918,6.761657,0.530351
13 Feb 2019 15:05:30.000,703.562332,483.738290,-7113.666411,3.055647,6.749286,0.761393
13 Feb 2019 15:06:00.000,794.875831,685.950030,-7087.367686,3.031409,6.730366,0.991705
13 Feb 2019 15:06:30.000,885.417980,887.496093,-7054.173300,3.004228,6.704912,1.221065
13 Feb 2019 15:07:00.000,975.100860,1088.180833,-7014.115111,2.974130,6.672950,1.449253
13 Feb 2019 15:07:30.000,1063.837360,1287.809405,-6967.231571,2.941142,6.634507,1.676050
13 Feb 2019 15:08:00.000,1151.541260,1486.187939,-6913.567695,2.905296,6.589621,1.901237
13 Feb 2019 15:08:30.000,1238.127314,1683.123729,-6853.175017,2.866625,6.538333,2.124598
13 Feb 2019 15:09:00.000,1323.511328,1878.425407,-6786.111552,2.825167,6.480691,2.345919
13 Feb 2019 15:09:30.000,1407.610243,2071.903129,-6712.441744,2.780960,6.416747,2.564984
13 Feb 2019 15:10:00.000,1490.342207,2263.368747,-6632.236408,2.734045,6.346563,2.781584
13 Feb 2019 15:10:30.000,1571.626662,2452.635996,-6545.572673,2.684467,6.270202,2.995508
13 Feb 2019 15:11:00.000,1651.384411,2639.520661,-6452.533913,2.632274,6.187738,3.206550
13 Feb 2019 15:11:30.000,1729.537701,2823.840760,-6353.209675,2.577513,6.099246,3.414506
13 Feb 2019 15:12:00.000,1806.010297,3005.416713,-6247.695600,2.520237,6.004811,3.619172
13 Feb 2019 15:12:30.000,1880.727550,3184.071516,-6136.093342,2.460500,5.904520,3.820351
13 Feb 2019 15:13:00.000,1953.616478,3359.630914,-6018.510475,2.398359,5.798469,4.017847
13 Feb 2019 15:13:30.000,2024.605831,3531.923565,-5895.060400,2.333873,5.686756,4.211467
13 Feb 2019 15:14:00.000,2093.626163,3700.781210,-5765.862243,2.267102,5.569488,4.401021
13 Feb 2019 15:14:30.000,2160.609900,3866.038834,-5631.040751,2.198111,5.446775,4.586325
13 Feb 2019 15:15:00.000,2225.491407,4027.534833,-5490.726176,2.126965,5.318734,4.767197
13 Feb 2019 15:15:30.000,2288.207056,4185.111169,-5345.054163,2.053733,5.185486,4.943459
13 Feb 2019 15:16:00.000,2348.695286,4338.613526,-5194.165623,1.978483,5.047158,5.114938
13 Feb 2019 15:16:30.000,2406.896667,4487.891468,-5038.206603,1.901289,4.903882,5.281464
13 Feb 2019 15:17:00.000,2462.753960,4632.798587,-4877.328160,1.822224,4.755795,5.442873
13 Feb 2019 15:17:30.000,2516.212176,4773.192650,-4711.686213,1.741364,4.603037,5.599006
13 Feb 2019 15:18:00.000,2567.218633,4908.935743,-4541.441403,1.658786,4.445755,5.749707
13 Feb 2019 15:18:30.000,2615.723008,5039.894411,-4366.758945,1.574572,4.284101,5.894826
13 Feb 2019 15:19:00.000,2661.677394,5165.939798,-4187.808470,1.488801,4.118230,6.034219
13 Feb 2019 15:19:30.000,2705.036344,5286.947773,-4004.763867,1.401557,3.948301,6.167746
13 Feb 2019 15:20:00.000,2745.756925,5402.799064,-3817.803119,1.312924,3.774479,6.295274
13 Feb 2019 15:20:30.000,2783.798760,5513.379379,-3627.108133,1.222988,3.596931,6.416675
13 Feb 2019 15:21:00.000,2819.124075,5618.579526,-3432.864569,1.131837,3.415830,6.531827
13 Feb 2019 15:21:30.000,2851.697733,5718.295527,-3235.261659,1.039560,3.231351,6.640614
13 Feb 2019 15:22:00.000,2881.487281,5812.428731,-3034.492023,0.946245,3.043674,6.742925
13 Feb 2019 15:22:30.000,2908.462978,5900.885914,-2830.751489,0.851985,2.852980,6.838658
13 Feb 2019 15:23:00.000,2932.597834,5983.579380,-2624.238897,0.756871,2.659457,6.927714
13 Feb 2019 15:23:30.000,2953.867636,6060.427057,-2415.155906,0.660997,2.463292,7.010004
13 Feb 2019 15:24:00.000,2972.250977,6131.352584,-2203.706799,0.564456,2.264678,7.085442
13 Feb 2019 15:24:30.000,2987.729281,6196.285394,-1990.098278,0.467343,2.063810,7.153953
13 Feb 2019 15:25:00.000,3000.286825,6255.160789,-1774.539263,0.369754,1.860883,7.215464
13 Feb 2019 15:25:30.000,3009.910758,6307.920017,-1557.240685,0.271785,1.656098,7.269914
13 Feb 2019 15:26:00.000,3016.591113,6354.510328,-1338.415272,0.173532,1.449655,7.317245
13 Feb 2019 15:26:30.000,3020.320826,6394.885042,-1118.277343,0.075091,1.241758,7.357407
13 Feb 2019 15:27:00.000,3021.095741,6429.003593,-897.042591,-0.023439,1.032612,7.390360
13 Feb 2019 15:27:30.000,3018.914619,6456.831581,-674.927864,-0.121962,0.822422,7.416067
13 Feb 2019 15:28:00.000,3013.779139,6478.340809,-452.150953,-0.220380,0.611395,7.434501
13 Feb 2019 15:28:30.000,3005.693903,6493.509316,-228.930369,-0.318596,0.399741,7.445642
13 Feb 2019 15:29:00.000,2994.666427,6502.321402,-5.485122,-0.416513,0.187669,7.449476
13 Feb 2019 15:29:30.000,2980.707141,6504.767650,217.965496,-0.514034,-0.024613,7.445999
13 Feb 2019 15:30:00.000,2963.829377,6500.844937,441.202138,-0.611062,-0.236894,7.435212
13 Feb 2019 15:30:30.000,2944.049355,6490.556440,664.005620,-0.707501,-0.448964,7.417123
13 Feb 2019 15:31:00.000,2921.386173,6473.911635,886.157142,-0.803256,-0.660613,7.391751
13 Feb 2019 15:31:30.000,2895.861785,6450.926291,1107.438516,-0.898232,-0.871631,7.359118
13 Feb 2019 15:32:00.000,2867.500978,6421.622454,1327.632379,-0.992335,-1.081810,7.319255
13 Feb 2019 15:32:30.000,2836.331351,6386.028425,1546.522419,-1.085471,-1.290942,7.272203
13 Feb 2019 15:33:00.000,2802.383286,6344.178735,1763.893591,-1.177549,-1.498820,7.218005
13 Feb 2019 15:33:30.000,2765.689917,6296.114108,1979.532337,-1.268476,-1.705237,7.156717
13 Feb 2019 15:34:00.000,2726.287097,6241.881418,2193.226799,-1.358164,-1.909989,7.088397
13 Feb 2019 15:34:30.000,2684.213362,6181.533646,2404.767035,-1.446522,-2.112875,7.013113
13 Feb 2019 15:35:00.000,2639.509888,6115.129821,2613.945232,-1.533464,-2.313692,6.930940
13 Feb 2019 15:35:30.000,2592.220456,6042.734964,2820.555911,-1.618905,-2.512243,6.841959
13 Feb 2019 15:36:00.000,2542.391402,5964.420015,3024.396139,-1.702758,-2.708331,6.746259
13 Feb 2019 15:36:30.000,2490.071569,5880.261762,3225.265729,-1.784943,-2.901764,6.643933
13 Feb 2019 15:37:00.000,2435.312260,5790.342767,3422.967441,-1.865376,-3.092349,6.535085
13 Feb 2019 15:37:30.000,2378.167185,5694.751270,3617.307179,-1.943980,-3.279898,6.419821
13 Feb 2019 15:38:00.000,2318.692403,5593.581107,3808.094186,-2.020677,-3.464228,6.298256
13 Feb 2019 15:38:30.000,2256.946271,5486.931610,3995.141233,-2.095391,-3.645157,6.170511
13 Feb 2019 15:39:00.000,2192.989374,5374.907502,4178.264801,-2.168049,-3.822505,6.036713
13 Feb 2019 15:39:30.000,2126.884476,5257.618792,4357.285267,-2.238579,-3.996100,5.896994
13 Feb 2019 15:40:00.000,2058.696444,5135.180664,4532.027080,-2.306912,-4.165771,5.751493
13 Feb 2019 15:40:30.000,1988.492190,5007.713353,4702.318929,-2.372982,-4.331351,5.600355
13 Feb 2019 15:41:00.000,1916.340600,4875.342026,4867.993916,-2.436724,-4.492678,5.443729
13 Feb 2019 15:41:30.000,1842.312465,4738.196654,5028.889716,-2.498075,-4.649594,5.281770
13 Feb 2019 15:42:00.000,1766.480410,4596.411879,5184.848735,-2.556975,-4.801946,5.114638
13 Feb 2019 15:42:30.000,1688.918818,4450.126878,5335.718261,-2.613368,-4.949584,4.942499
13 Feb 2019 15:43:00.000,1609.703759,4299.485221,5481.350612,-2.667198,-5.092366,4.765523
13 Feb 2019 15:43:30.000,1528.912912,4144.634726,5621.603280,-2.718412,-5.230150,4.583884
13 Feb 2019 15:44:00.000,1446.625486,3985.727312,5756.339065,-2.766961,-5.362805,4.397762
13 Feb 2019 15:44:30.000,1362.922145,3822.918847,5885.426205,-2.812799,-5.490199,4.207339
13 Feb 2019 15:45:00.000,1277.884923,3656.368989,6008.738503,-2.855880,-5.612210,4.012805
13 Feb 2019 15:45:30.000,1191.597146,3486.241030,6126.155445,-2.896163,-5.728720,3.814349
13 Feb 2019 15:46:00.000,1104.143349,3312.701732,6237.562314,-2.933608,-5.839615,3.612167
13 Feb 2019 15:46:30.000,1015.609192,3135.921164,6342.850297,-2.968181,-5.944787,3.406457
13 Feb 2019 15:47:00.000,926.081378,2956.072531,6441.916588,-2.999847,-6.044136,3.197422
13 Feb 2019 15:47:30.000,835.647564,2773.332006,6534.664483,-3.028576,-6.137565,2.985266
13 Feb 2019 15:48:00.000,744.396278,2587.878556,6621.003471,-3.054341,-6.224983,2.770197
13 Feb 2019 15:48:30.000,652.416835,2399.893769,6700.849315,-3.077117,-6.306307,2.552425
13 Feb 2019 15:49:00.000,559.799244,2209.561673,6774.124133,-3.096881,-6.381458,2.332164
13 Feb 2019 15:49:30.000,466.634126,2017.068559,6840.756466,-3.113616,-6.450363,2.109629
13 Feb 2019 15:50:00.000,373.012626,1822.602800,6900.681348,-3.127304,-6.512957,1.885038
13 Feb 2019 15:50:30.000,279.026320,1626.354670,6953.840362,-3.137934,-6.569179,1.658608
13 Feb 2019 15:51:00.000,184.767133,1428.516156,7000.181696,-3.145495,-6.618974,1.430563
13 Feb 2019 15:51:30.000,90.327246,1229.280777,7039.660188,-3.149980,-6.662296,1.201123
13 Feb 2019 15:52:00.000,-4.200991,1028.843394,7072.237368,-3.151385,-6.699102,0.970513
13 Feb 2019 15:52:30.000,-98.725147,827.400024,7097.881494,-3.149709,-6.729356,0.738957
13 Feb 2019 15:53:00.000,-193.152801,625.147654,7116.567577,-3.144952,-6.753031,0.506681
13 Feb 2019 15:53:30.000,-287.391629,422.284047,7128.277410,-3.137121,-6.770102,0.273911
13 Feb 2019 15:54:00.000,-381.349490,219.007555,7132.999578,-3.126223,-6.780554,0.040874
13 Feb 2019 15:54:30.000,-474.934521,15.516931,7130.729475,-3.112268,-6.784377,-0.192202
13 Feb 2019 15:55:00.000,-568.055219,-187.988868,7121.469300,-3.095270,-6.781566,-0.425092
13 Feb 2019 15:55:30.000,-660.620530,-391.310864,7105.228064,-3.075246,-6.772124,-0.657569
13 Feb 2019 15:56:00.000,-752.539940,-594.250253,7082.021575,-3.052214,-6.756060,-0.889405
13 Feb 2019 15:56:30.000,-843.723555,-796.608596,7051.872426,-3.026197,-6.733390,-1.120375
13 Feb 2019 15:57:00.000,-934.082194,-998.188008,7014.809977,-2.997220,-6.704135,-1.350254
13 Feb 2019 15:57:30.000,-1023.527473,-1198.791349,6970.870324,-2.965311,-6.668324,-1.578818
13 Feb 2019 15:58:00.000,-1111.971886,-1398.222412,6920.096270,-2.930501,-6.625990,-1.805844
13 Feb 2019 15:58:30.000,-1199.328894,-1596.286112,6862.537285,-2.892823,-6.577173,-2.031110
13 Feb 2019 15:59:00.000,-1285.513009,-1792.788678,6798.249459,-2.852314,-6.521922,-2.254396
13 Feb 2019 15:59:30.000,-1370.439872,-1987.537834,6727.295454,-2.809013,-6.460288,-2.475485
13 Feb 2019 16:00:00.000,-1454.026340,-2180.342989,6649.744444,-2.762962,-6.392332,-2.694160
13 Feb 2019 16:00:30.000,-1536.190565,-2371.015423,6565.672056,-2.714205,-6.318118,-2.910208
13 Feb 2019 16:01:00.000,-1616.852071,-2559.368466,6475.160293,-2.662789,-6.237718,-3.123416
13 Feb 2019 16:01:30.000,-1695.931838,-2745.217682,6378.297466,-2.608764,-6.151209,-3.333577
13 Feb 2019 16:02:00.000,-1773.352375,-2928.381051,6275.178107,-2.552182,-6.058676,-3.540484
13 Feb 2019 16:02:30.000,-1849.037800,-3108.679145,6165.902887,-2.493099,-5.960206,-3.743934
13 Feb 2019 16:03:00.000,-1922.913911,-3285.935304,6050.578516,-2.431571,-5.855896,-3.943727
13 Feb 2019 16:03:30.000,-1994.908261,-3459.975813,5929.317646,-2.367659,-5.745847,-4.139667
13 Feb 2019 16:04:00.000,-2064.950233,-3630.630067,5802.238769,-2.301423,-5.630164,-4.331561
13 Feb 2019 16:04:30.000,-2132.971105,-3797.730750,5669.466098,-2.232930,-5.508961,-4.519221
13 Feb 2019 16:05:00.000,-2198.904122,-3961.113991,5531.129456,-2.162245,-5.382355,-4.702461
13 Feb 2019 16:05:30.000,-2262.684564,-4120.619533,5387.364153,-2.089437,-5.250469,-4.881101
13 Feb 2019 16:06:00.000,-2324.249809,-4276.090895,5238.310853,-2.014577,-5.113432,-5.054965
13 Feb 2019 16:06:30.000,-2383.539394,-4427.375521,5084.115441,-1.937739,-4.971377,-5.223879
13 Feb 2019 16:07:00.000,-2440.495084,-4574.324944,4924.928887,-1.858997,-4.824442,-5.387679
13 Feb 2019 16:07:30.000,-2495.060922,-4716.794926,4760.907096,-1.778429,-4.672772,-5.546201
13 Feb 2019 16:08:00.000,-2547.183293,-4854.645611,4592.210760,-1.696113,-4.516515,-5.699289
13 Feb 2019 16:08:30.000,-2596.810977,-4987.741661,4419.005201,-1.612130,-4.355823,-5.846790
13 Feb 2019 16:09:00.000,-2643.895198,-5115.952401,4241.460210,-1.526563,-4.190855,-5.988560
13 Feb 2019 16:09:30.000,-2688.389680,-5239.151943,4059.749883,-1.439495,-4.021771,-6.124456
13 Feb 2019 16:10:00.000,-2730.250691,-5357.219325,3874.052448,-1.351013,-3.848739,-6.254344
13 Feb 2019 16:10:30.000,-2769.437090,-5470.038624,3684.550093,-1.261203,-3.671929,-6.378096
13 Feb 2019 16:11:00.000,-2805.910368,-5577.499084,3491.428780,-1.170154,-3.491514,-6.495588
13 Feb 2019 16:11:30.000,-2839.634691,-5679.495225,3294.878069,-1.077955,-3.307672,-6.606703
13 Feb 2019 16:12:00.000,-2870.576934,-5775.926954,3095.090923,-0.984697,-3.120584,-6.711332
13 Feb 2019 16:12:30.000,-2898.706717,-5866.699664,2892.263520,-0.890473,-2.930436,-6.809370
13 Feb 2019 16:13:00.000,-2923.996438,-5951.724338,2686.595055,-0.795376,-2.737414,-6.900720
13 Feb 2019 16:13:30.000,-2946.421301,-6030.917634,2478.287543,-0.699499,-2.541710,-6.985292
13 Feb 2019 16:14:00.000,-2965.959341,-6104.201975,2267.545612,-0.602937,-2.343517,-7.063002
13 Feb 2019 16:14:30.000,-2982.591447,-6171.505628,2054.576302,-0.505786,-2.143031,-7.133772
13 Feb 2019 16:15:00.000,-2996.301384,-6232.762779,1839.588854,-0.408142,-1.940451,-7.197533
13 Feb 2019 16:15:30.000,-3007.075808,-6287.913594,1622.794502,-0.310102,-1.735976,-7.254223
13 Feb 2019 16:16:00.000,-3014.904281,-6336.904291,1404.406252,-0.211762,-1.529811,-7.303785
13 Feb 2019 16:16:30.000,-3019.779281,-6379.687186,1184.638678,-0.113220,-1.322158,-7.346171
